"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"145","ADE_21_00526","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",140151,46
"146","ADE_21_00527","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",80720,30
"147","ADE_21_00528","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",44492,31
"148","ADE_21_00529","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",42987,26
"149","ADE_21_00530","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",60035,28
"150","ADE_21_00531","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",108901,38
"151","ADE_21_00532","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",60922,24
"152","ADE_21_00533","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",66606,23
"153","ADE_21_00534","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",119625,34
"154","ADE_21_00535","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",117463,24
"155","ADE_21_00537","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",106885,42
"156","ADE_21_00538","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",99042,32
"157","ADE_21_00539","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",106756,27
"158","ADE_21_00541","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",36986,18
"159","ADE_21_00542","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",69196,49
"160","ADE_21_00543","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",109162,55
"161","ADE_21_00544","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",78228,25
"162","ADE_21_00545","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",43268,21
"163","ADE_21_00546","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",99670,27
"164","ADE_21_00547","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",24701,42
"165","ADE_21_00548","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",46079,31
"166","ADE_21_00549","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",58422,38
"167","ADE_21_00550","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",128804,45
"168","ADE_21_00551","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",119956,68
"169","ADE_21_00552","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",36786,33
"170","ADE_21_00553","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",122888,27
"171","ADE_21_00554","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",173599,29
"172","ADE_21_00555","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",60696,19
"173","ADE_21_00556","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",99932,97
"174","ADE_21_00557","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",49194,13
"175","ADE_21_00558","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",104834,25
"176","ADE_21_00559","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",63159,36
