"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"148","ADE_21_00527","PPO.Godbout.2021","COI",TRUE,"Not artefactual",14403,70
"149","ADE_21_00529","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3258,20
"150","ADE_21_00530","PPO.Godbout.2021","COI",TRUE,"Not artefactual",15969,70
"151","ADE_21_00533","PPO.Godbout.2021","COI",TRUE,"Not artefactual",10249,31
"152","ADE_21_00535","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4566,36
"153","ADE_21_00538","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6297,17
"154","ADE_21_00539","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5409,42
"155","ADE_21_00541","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1267,6
"156","ADE_21_00542","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5338,31
"157","ADE_21_00543","PPO.Godbout.2021","COI",TRUE,"Not artefactual",8104,40
"158","ADE_21_00545","PPO.Godbout.2021","COI",TRUE,"Not artefactual",18477,37
"159","ADE_21_00546","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5763,58
"160","ADE_21_00547","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7395,45
"161","ADE_21_00548","PPO.Godbout.2021","COI",TRUE,"Not artefactual",9173,59
"162","ADE_21_00551","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6678,30
"163","ADE_21_00552","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6930,80
"164","ADE_21_00553","PPO.Godbout.2021","COI",TRUE,"Not artefactual",9136,66
"165","ADE_21_00554","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5775,40
"166","ADE_21_00556","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7361,35
"167","ADE_21_00557","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2259,11
"168","ADE_21_00558","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1836,7
"169","ADE_21_00559","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7688,33
