",""ID_ADNe"",""Site"",""ID_reception"",""Latitude"",""Longitude"",""Depth_CTD"",""Tide"",""Depth_m"",""Temperature"",""Salinity"",""Date"",""Project"",""Locus"""
"377,""ADE_21_00493"",""Godbout"",""11M3-a"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"378,""ADE_21_00493"",""Godbout"",""11M3-a"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"379,""ADE_21_00493"",""Godbout"",""11M3-a"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"380,""ADE_21_00493"",""Godbout"",""11M3-a"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"381,""ADE_21_00494"",""Godbout"",""11M2-c"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"382,""ADE_21_00494"",""Godbout"",""11M2-c"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"383,""ADE_21_00494"",""Godbout"",""11M2-c"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"384,""ADE_21_00494"",""Godbout"",""11M2-c"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"385,""ADE_21_00496"",""Godbout"",""40M1-b"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"386,""ADE_21_00496"",""Godbout"",""40M1-b"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"387,""ADE_21_00496"",""Godbout"",""40M1-b"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"388,""ADE_21_00496"",""Godbout"",""40M1-b"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"389,""ADE_21_00497"",""Godbout"",""11M2-b"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"390,""ADE_21_00497"",""Godbout"",""11M2-b"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"391,""ADE_21_00497"",""Godbout"",""11M2-b"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"392,""ADE_21_00497"",""Godbout"",""11M2-b"",""49.300498031079769"",""-67.698490004986525"",""12.19"",""2.2000000000000002"",9.99,""3.76"",""28.92"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"393,""ADE_21_00498"",""Godbout"",""11M3-c"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"394,""ADE_21_00498"",""Godbout"",""11M3-c"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"395,""ADE_21_00498"",""Godbout"",""11M3-c"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"396,""ADE_21_00498"",""Godbout"",""11M3-c"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"397,""ADE_21_00499"",""Godbout"",""11M3-b"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"398,""ADE_21_00499"",""Godbout"",""11M3-b"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"399,""ADE_21_00499"",""Godbout"",""11M3-b"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"400,""ADE_21_00499"",""Godbout"",""11M3-b"",""49.300409015268087"",""-67.698282971978188"",""12.76"",""1.8"",10.96,""3.78"",""28.91"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"401,""ADE_21_00500"",""Godbout"",""40M1-c"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"402,""ADE_21_00500"",""Godbout"",""40M1-c"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"403,""ADE_21_00500"",""Godbout"",""40M1-c"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"404,""ADE_21_00500"",""Godbout"",""40M1-c"",""49.294844018295407"",""-67.698999959975481"",""36.840000000000003"",""1.9"",34.94,""1.01"",""31.35"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"405,""ADE_21_00501"",""Godbout"",""11M1-c"",""49.300606995820999"",""-67.69878102466464"",""12.3"",""2.2000000000000002"",10.1,""3.44"",""29.21"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"406,""ADE_21_00501"",""Godbout"",""11M1-c"",""49.300606995820999"",""-67.69878102466464"",""12.3"",""2.2000000000000002"",10.1,""3.44"",""29.21"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"407,""ADE_21_00501"",""Godbout"",""11M1-c"",""49.300606995820999"",""-67.69878102466464"",""12.3"",""2.2000000000000002"",10.1,""3.44"",""29.21"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"408,""ADE_21_00501"",""Godbout"",""11M1-c"",""49.300606995820999"",""-67.69878102466464"",""12.3"",""2.2000000000000002"",10.1,""3.44"",""29.21"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"409,""ADE_21_00502"",""Godbout"",""20M2-b"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"410,""ADE_21_00502"",""Godbout"",""20M2-b"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"411,""ADE_21_00502"",""Godbout"",""20M2-b"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"412,""ADE_21_00502"",""Godbout"",""20M2-b"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"413,""ADE_21_00503"",""Godbout"",""20M2-c"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"414,""ADE_21_00503"",""Godbout"",""20M2-c"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"415,""ADE_21_00503"",""Godbout"",""20M2-c"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"416,""ADE_21_00503"",""Godbout"",""20M2-c"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"417,""ADE_21_00504"",""Godbout"",""20M3-b"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"418,""ADE_21_00504"",""Godbout"",""20M3-b"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"419,""ADE_21_00504"",""Godbout"",""20M3-b"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"420,""ADE_21_00504"",""Godbout"",""20M3-b"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"421,""ADE_21_00506"",""Godbout"",""20M3-a"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"422,""ADE_21_00506"",""Godbout"",""20M3-a"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"423,""ADE_21_00506"",""Godbout"",""20M3-a"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"424,""ADE_21_00506"",""Godbout"",""20M3-a"",""49.298810000000003"",""-67.698189999999997"",""21.85"",""2.2000000000000002"",19.65,""1.33"",""31.12"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"425,""ADE_21_00507"",""Godbout"",""20M1-a"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"426,""ADE_21_00507"",""Godbout"",""20M1-a"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"427,""ADE_21_00507"",""Godbout"",""20M1-a"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"428,""ADE_21_00507"",""Godbout"",""20M1-a"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"429,""ADE_21_00508"",""Godbout"",""20M1-b"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"430,""ADE_21_00508"",""Godbout"",""20M1-b"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"431,""ADE_21_00508"",""Godbout"",""20M1-b"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"432,""ADE_21_00508"",""Godbout"",""20M1-b"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"433,""ADE_21_00509"",""Godbout"",""20M1-c"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"434,""ADE_21_00509"",""Godbout"",""20M1-c"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"435,""ADE_21_00509"",""Godbout"",""20M1-c"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"436,""ADE_21_00509"",""Godbout"",""20M1-c"",""49.298870000000001"",""-67.698970000000003"",""23"",""2.7"",20.3,""1.0900000000000001"",""31.33"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"437,""ADE_21_00510"",""Godbout"",""20M2-a"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""12S248"""
"438,""ADE_21_00510"",""Godbout"",""20M2-a"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""MiFishU"""
"439,""ADE_21_00510"",""Godbout"",""20M2-a"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""16Schord"""
"440,""ADE_21_00510"",""Godbout"",""20M2-a"",""49.298870000000001"",""-67.698710000000005"",""19.71"",""2.7"",17.01,""1.32"",""31.1"",2021-06-01,""PPO.Godbout.2021"",""COI"""
"441,""ADE_21_00511"",""Godbout"",""40M4-a"",""49.294595997780561"",""-67.698360001668334"",""41.38"",""2.2999999999999998"",39.08,""2.35"",""31.39"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"442,""ADE_21_00511"",""Godbout"",""40M4-a"",""49.294595997780561"",""-67.698360001668334"",""41.38"",""2.2999999999999998"",39.08,""2.35"",""31.39"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"443,""ADE_21_00511"",""Godbout"",""40M4-a"",""49.294595997780561"",""-67.698360001668334"",""41.38"",""2.2999999999999998"",39.08,""2.35"",""31.39"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"444,""ADE_21_00511"",""Godbout"",""40M4-a"",""49.294595997780561"",""-67.698360001668334"",""41.38"",""2.2999999999999998"",39.08,""2.35"",""31.39"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"445,""ADE_21_00512"",""Godbout"",""14M3-a"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"446,""ADE_21_00512"",""Godbout"",""14M3-a"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"447,""ADE_21_00512"",""Godbout"",""14M3-a"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"448,""ADE_21_00512"",""Godbout"",""14M3-a"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"449,""ADE_21_00513"",""Godbout"",""14M2-b"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"450,""ADE_21_00513"",""Godbout"",""14M2-b"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"451,""ADE_21_00513"",""Godbout"",""14M2-b"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"452,""ADE_21_00513"",""Godbout"",""14M2-b"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"453,""ADE_21_00514"",""Godbout"",""14M3-b"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"454,""ADE_21_00514"",""Godbout"",""14M3-b"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"455,""ADE_21_00514"",""Godbout"",""14M3-b"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"456,""ADE_21_00514"",""Godbout"",""14M3-b"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"457,""ADE_21_00515"",""Godbout"",""40M2-a"",""49.294756008312106"",""-67.69916701130569"",""41.67"",""2.2999999999999998"",39.37,""4.26"",""31.37"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"458,""ADE_21_00515"",""Godbout"",""40M2-a"",""49.294756008312106"",""-67.69916701130569"",""41.67"",""2.2999999999999998"",39.37,""4.26"",""31.37"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"459,""ADE_21_00515"",""Godbout"",""40M2-a"",""49.294756008312106"",""-67.69916701130569"",""41.67"",""2.2999999999999998"",39.37,""4.26"",""31.37"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"460,""ADE_21_00515"",""Godbout"",""40M2-a"",""49.294756008312106"",""-67.69916701130569"",""41.67"",""2.2999999999999998"",39.37,""4.26"",""31.37"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"461,""ADE_21_00516"",""Godbout"",""10M4-a"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"462,""ADE_21_00516"",""Godbout"",""10M4-a"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"463,""ADE_21_00516"",""Godbout"",""10M4-a"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"464,""ADE_21_00516"",""Godbout"",""10M4-a"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"465,""ADE_21_00517"",""Godbout"",""10M2-a"",""49.301036987453699"",""-67.698831986635923"",""9.85"",""1"",8.85,""12.22"",""27.32"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"466,""ADE_21_00517"",""Godbout"",""10M2-a"",""49.301036987453699"",""-67.698831986635923"",""9.85"",""1"",8.85,""12.22"",""27.32"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"467,""ADE_21_00517"",""Godbout"",""10M2-a"",""49.301036987453699"",""-67.698831986635923"",""9.85"",""1"",8.85,""12.22"",""27.32"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"468,""ADE_21_00517"",""Godbout"",""10M2-a"",""49.301036987453699"",""-67.698831986635923"",""9.85"",""1"",8.85,""12.22"",""27.32"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"469,""ADE_21_00518"",""Godbout"",""10M4-b"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"470,""ADE_21_00518"",""Godbout"",""10M4-b"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"471,""ADE_21_00518"",""Godbout"",""10M4-b"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"472,""ADE_21_00518"",""Godbout"",""10M4-b"",""49.300845041871071"",""-67.697976026684046"",""9.17"",""0.5"",8.67,""13.76"",""26.93"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"473,""ADE_21_00519"",""Godbout"",""14M3-c"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"474,""ADE_21_00519"",""Godbout"",""14M3-c"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"475,""ADE_21_00519"",""Godbout"",""14M3-c"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"476,""ADE_21_00519"",""Godbout"",""14M3-c"",""49.299217024818063"",""-67.69858899526298"",""15.07"",""0.4"",14.67,""4.96"",""30.19"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"477,""ADE_21_00520"",""Godbout"",""14M2-a"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"478,""ADE_21_00520"",""Godbout"",""14M2-a"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"479,""ADE_21_00520"",""Godbout"",""14M2-a"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"480,""ADE_21_00520"",""Godbout"",""14M2-a"",""49.299260023981333"",""-67.69893198274076"",""14.57"",""0.4"",14.17,""5.58"",""29.79"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"481,""ADE_21_00521"",""Godbout"",""20M3-c"",""49.298706986010075"",""-67.698683962225914"",""19.84"",""1"",18.84,""4.6500000000000004"",""30.39"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"482,""ADE_21_00521"",""Godbout"",""20M3-c"",""49.298706986010075"",""-67.698683962225914"",""19.84"",""1"",18.84,""4.6500000000000004"",""30.39"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"483,""ADE_21_00521"",""Godbout"",""20M3-c"",""49.298706986010075"",""-67.698683962225914"",""19.84"",""1"",18.84,""4.6500000000000004"",""30.39"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"484,""ADE_21_00521"",""Godbout"",""20M3-c"",""49.298706986010075"",""-67.698683962225914"",""19.84"",""1"",18.84,""4.6500000000000004"",""30.39"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"485,""ADE_21_00522"",""Godbout"",""40M3-b"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"486,""ADE_21_00522"",""Godbout"",""40M3-b"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"487,""ADE_21_00522"",""Godbout"",""40M3-b"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
"488,""ADE_21_00522"",""Godbout"",""40M3-b"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""COI"""
"489,""ADE_21_00523"",""Godbout"",""40M3-a"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""12S248"""
"490,""ADE_21_00523"",""Godbout"",""40M3-a"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""MiFishU"""
"491,""ADE_21_00523"",""Godbout"",""40M3-a"",""49.294621981680393"",""-67.698680022731423"",""40.799999999999997"",""2.2999999999999998"",38.5,""2.3199999999999998"",""31.32"",2021-08-25,""PPO.Godbout.2021"",""16Schord"""
